Date;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard à l'arrivée
2014-12;HENDAYE;TOULOUSE-MATABIAU;86;83;3;9;89.1566265060241;8.222222222222221
2014-11;HENDAYE;TOULOUSE-MATABIAU;71;69;2;4;94.20289855072464;16.25
2014-10;HENDAYE;TOULOUSE-MATABIAU;152;147;5;7;95.23809523809524;20.0
2014-09;HENDAYE;TOULOUSE-MATABIAU;64;64;0;5;92.1875;11.8
2014-08;HENDAYE;TOULOUSE-MATABIAU;59;50;9;10;80.0;4.0
2014-07;HENDAYE;TOULOUSE-MATABIAU;197;147;50;26;82.31292517006803;4.653846153846154
2014-06;HENDAYE;TOULOUSE-MATABIAU;80;79;1;11;86.1;6.2
2014-05;HENDAYE;TOULOUSE-MATABIAU;224;223;1;12;94.6;17.6
2014-04;HENDAYE;TOULOUSE-MATABIAU;81;80;1;6;92.5;12.3
2014-03;HENDAYE;TOULOUSE-MATABIAU;86;85;1;5;94.11764705882354;16.0
2014-02;HENDAYE;TOULOUSE-MATABIAU;7;7;0;4;42.9;0.8
2014-01;HENDAYE;TOULOUSE-MATABIAU;33;31;2;4;87.1;6.8
