Date;Service;Gare de départ;Gare d'arrivée;Durée moyenne du trajet;Nombre de circulations prévues;Nombre de trains annulés;Commentaire annulations;Nombre de trains en retard au départ;Retard moyen des trains en retard au départ;Retard moyen de tous les trains au départ;Commentaire retards au départ;Nombre de trains en retard à l'arrivée;Retard moyen des trains en retard à l'arrivée;Retard moyen de tous les trains à l'arrivée;Commentaire retards à l'arrivée;Nombre trains en retard > 15min;Retard moyen trains en retard > 15 (si liaison concurrencée par vol);Nombre trains en retard > 30min;Nombre trains en retard > 60min;Prct retard pour causes externes;Prct retard pour cause infrastructure;Prct retard pour cause gestion trafic;Prct retard pour cause matériel roulant;Prct retard pour cause gestion en gare et réutilisation de matériel;Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)
2022-08;National;MONTPELLIER;PARIS LYON;210;316;0;;217;15.47949309;10.19978903;;103;37.9012945;15.85237342;;103;37.9012945;52;7;28.155339805825204;22.33009709;24.27184466;11.65048544;3.883495146;9.708737864
2022-08;National;MONTPELLIER;LYON PART DIEU;115;261;0;;103;15.88576052;5.795402299;;46;33.02789855;8.438888889;;25;49.83733333;10;5;17.391304347826097;10.86956522;21.73913043;17.391304347826097;17.391304347826097;15.2173913
2022-09;National;MONTPELLIER;LYON PART DIEU;115;228;2;;58;9.365229885;2.479129794;;25;23.65533333;4.122271386;;19;26.98684211;4;1;16.0;20.0;8.0;32.0;16.0;8.0
2022-09;National;MONTPELLIER;PARIS LYON;209;252;2;;118;15.50988701;7.38608871;;42;53.80753968;9.68797043;;42;53.80753968;22;13;21.42857143;9.523809524;23.80952381;38.095238095238095;4.761904762;2.380952381
2022-10;National;MONTPELLIER;LYON PART DIEU;114;243;2;;66;7.018939394;1.887136929;;19;26.27192982;4.415352697;;11;34.95151515;5;1;15.78947368;26.31578947;36.84210526;10.52631579;0.0;10.52631579
2022-10;National;MONTPELLIER;PARIS LYON;208;230;0;;109;10.92828746;5.171884058;;36;42.92453704;8.382608696;;36;42.92453704;17;8;19.44444444;25.0;27.77777778;16.66666667;8.333333333;2.7777777777777803
2022-11;National;MONTPELLIER;LYON PART DIEU;114;225;2;;45;9.204814815;1.940956652;;14;36.47857143;4.520553064;;13;38.32179487;5;2;21.42857143;21.42857143;14.28571429;7.142857143;28.57142857;7.142857143
2022-11;National;MONTPELLIER;PARIS LYON;207;219;0;;79;11.0943038;4.032267884;;31;40.32526882;7.250304414;;31;40.32526882;18;6;29.032258064516096;22.58064516;22.58064516;12.903225806451598;12.903225806451598;0.0
2022-12;National;MONTPELLIER;PARIS LYON;211;245;18;;83;11.09799197;4.07958884;;29;35.16609195;5.745374449;;29;35.16609195;13;3;13.79310345;20.68965517;17.24137931;24.13793103;17.24137931;6.896551724
2022-12;National;MONTPELLIER;LYON PART DIEU;115;229;42;;48;16.93125;4.369444444;;20;47.48499999999999;7.109050179;;15;58.69888889;8;5;30.0;10.0;10.0;0.0;30.0;20.0
2023-01;National;MONTPELLIER;LYON PART DIEU;116;197;11;;41;11.15528455;2.481451613;;22;27.56287879;5.267473118;;14;35.08333333;6;2;4.545454545454549;27.27272727;9.090909091;4.545454545454549;22.72727272727269;31.81818182
2023-01;National;MONTPELLIER;PARIS LYON;212;249;7;;60;8.664166667;2.150829876;;28;33.03452381;5.67835408;;28;33.03452381;10;4;28.57142857;28.57142857;14.28571429;25.0;3.571428571;0.0
2023-02;National;MONTPELLIER;LYON PART DIEU;115;175;11;;35;11.0;2.324186992;;21;24.31111111;5.71504065;;12;31.62361111;3;1;0.0;5.0;30.0;15.0;10.0;40.0
2023-02;National;MONTPELLIER;PARIS LYON;212;218;8;;59;11.20734463;3.192301587;;17;43.9245098;5.536507937;;17;43.9245098;12;5;17.64705882;23.52941176;5.882352941;41.17647059;0.0;11.76470588
2023-03;National;MONTPELLIER;PARIS LYON;212;251;29;;77;12.01753247;4.163588589;;42;47.64087302;10.0716967;;42;47.64087302;26;9;16.66666667;21.42857143;28.57142857;26.19047619;4.761904762;2.380952381
2023-03;National;MONTPELLIER;LYON PART DIEU;114;207;82;;22;18.63106061;3.360133333;;13;42.9974359;6.050133333;;7;67.8452381;5;4;7.692307692;15.38461538;53.84615385;0.0;7.692307692;15.38461538
2023-04;National;MONTPELLIER;PARIS LYON;212;263;4;;128;11.76705729;5.900972763;;45;53.16814815;10.99396887;;45;53.16814815;22;13;52.27272727;29.54545455;9.09090909;6.81818182;0.0;2.27272727
2023-04;National;MONTPELLIER;LYON PART DIEU;114;208;11;;52;8.090064103;2.146531303;;32;38.58697917;8.281725888;;23;48.22391304;12;3;15.625;28.125;28.125;6.25;9.375;12.5
2023-05;National;MONTPELLIER;LYON PART DIEU;114;218;6;;65;13.50974359;4.179795598;;72;27.94675926;11.00621069;;47;35.45283688;19;6;5.63380282;29.57746479;38.02816901;14.08450704;7.04225352;5.63380282
2023-05;National;MONTPELLIER;PARIS LYON;212;271;3;;131;14.38167939;7.06971393;;37;53.23558559;10.13619403;;37;53.23558559;17;11;16.21621622;37.83783784;18.91891892;16.21621622;0.0;10.81081081
2023-06;National;MONTPELLIER;PARIS LYON;211;261;1;;125;10.40026667;5.035192308;;64;42.82630208;12.74730769;;64;42.82630208;36;11;31.25;21.875;18.75;7.8125;3.125;17.1875
2023-06;National;MONTPELLIER;LYON PART DIEU;116;209;2;;89;7.623408239700001;3.306521739;;78;29.22200855;12.704750402999998;;59;34.13502825;19;4;11.53846154;26.92307692;38.46153846;5.12820513;8.97435897;8.97435897
2023-07;National;MONTPELLIER;LYON PART DIEU;116;221;0;;68;11.29485294;3.504318182;;66;30.91742424;10.96007576;;44;39.83901515;17;5;7.8125;12.5;45.3125;14.0625;9.375;10.9375
2023-07;National;MONTPELLIER;PARIS LYON;210;252;0;;109;9.376146789;4.091866667;;56;44.92559524;11.34433333;;56;44.92559523799999;26;11;21.42857143;21.42857143;25.0;17.85714286;3.57142857;10.71428571
2023-08;National;MONTPELLIER;PARIS LYON;208;246;0;;118;9.483333333;4.526084011;;56;47.38809524;13.07852304;;56;47.38809524;31;12;8.92857143;21.42857143;25.0;32.14285714;7.14285714;5.357142860000001
2023-08;National;MONTPELLIER;LYON PART DIEU;115;213;0;;66;11.89217172;3.744679186;;51;31.33660131;9.735602504;;33;40.80050505;18;5;15.68627451;3.92156863;29.41176471;21.56862745;13.7254902;15.68627451
2023-09;National;MONTPELLIER;PARIS LYON;208;240;0;;97;8.966323024;3.655090656;;46;39.50144928;8.729567643;;46;39.50144928;22;7;21.73913043;28.260869570000004;32.60869565;13.04347826;0.0;4.34782609
2023-09;National;MONTPELLIER;LYON PART DIEU;114;213;1;;55;22.14757576;5.75086478;;58;47.65747126;14.6220912;;39;64.20940171;25;12;22.4137931;13.79310345;31.03448276;10.34482759;15.51724138;6.896551720000001
2023-10;National;MONTPELLIER;LYON PART DIEU;113;209;0;;58;11.29195402;3.164673046;;41;30.75447155;8.361004785;;31;36.44946237;12;4;2.43902439;24.3902439;31.70731707;17.07317073;14.63414634;9.75609756
2023-10;National;MONTPELLIER;PARIS LYON;208;248;0;;119;11.07296919;5.308602151;;45;47.73333333;9.879637097;;45;47.73333333299999;17;9;11.11111111;24.44444444;37.77777778;6.666666670000001;8.88888889;11.11111111
2023-11;National;MONTPELLIER;LYON PART DIEU;113;203;0;;48;8.566666667;2.015188834;;31;21.98870968;5.816502463;;22;25.39848485;4;0;32.258064520000005;6.451612900000001;25.80645161;9.67741935;3.2258064500000003;22.58064516
2023-11;National;MONTPELLIER;PARIS LYON;208;239;1;;91;8.45;3.251190476;;29;33.49310345;5.768977591;;29;33.49310345;13;1;34.48275862;3.4482758600000003;27.5862069;24.13793103;3.4482758600000003;6.896551720000001
2023-12;National;MONTPELLIER;PARIS LYON;207;205;0;;59;12.74858757;3.647642276;;21;54.218253968000006;6.326178861799999;;21;54.21825397;10;8;42.85714286;23.80952381;4.76190476;14.28571429;0.0;14.28571429
2023-12;National;MONTPELLIER;LYON PART DIEU;113;207;2;;34;8.912254902;1.5078048780000002;;24;26.03888889;4.683902439;;13;36.73205128;6;3;29.16666667;16.666666669999998;25.0;16.666666669999998;0.0;12.5
2024-01;National;MONTPELLIER;LYON PART DIEU;112;179;0;;29;16.57816092;2.701489758;;30;40.94555556;10.40270019;;23;49.29130435;13;6;23.33333333;26.66666667;26.66666667;13.33333333;10.0;0.0
2024-01;National;MONTPELLIER;PARIS LYON;208;183;1;;36;16.41064815;3.209249084;;30;34.93055556;8.038644689;;30;34.93055555600001;11;3;23.33333333;30.0;33.333333329999995;13.33333333;0.0;0.0
2024-02;National;MONTPELLIER;PARIS LYON;208;167;7;;25;6.89;1.0234375;;20;36.67916667;7.116458333;;20;36.67916667;6;4;15.0;50.0;25.0;5.0;0.0;5.0
2024-02;National;MONTPELLIER;LYON PART DIEU;113;162;7;;19;17.15701754;2.106236559;;27;27.39382716;7.640860215100001;;21;31.16269841;4;2;14.814814809999998;18.51851852;22.22222222;7.407407409999999;22.22222222;14.814814809999998
2024-03;National;MONTPELLIER;PARIS LYON;208;194;0;;33;13.64141414;2.282646048;;26;36.14038462;6.520360825;;26;36.14038462;8;4;15.38461538;11.53846154;30.76923077;26.92307692;0.0;15.38461538
2024-03;National;MONTPELLIER;LYON PART DIEU;112;186;0;;31;18.90860215;3.148297491;;34;42.70098039;10.69901434;;24;54.58124999999999;13;10;5.88235294;35.294117650000004;41.17647059;5.88235294;8.82352941;2.94117647
2024-04;National;MONTPELLIER;LYON PART DIEU;112;189;0;;30;15.07111111;2.422429078;;59;36.41186441;13.53492908;;32;55.63697917;14;6;20.33898305;20.33898305;33.89830508;6.77966102;6.77966102;11.86440678
2024-04;National;MONTPELLIER;PARIS LYON;208;221;0;;70;12.80976191;3.973227753;;27;70.88209877;10.66598793;;27;70.88209877;15;4;14.814814809999998;44.44444444;11.11111111;7.407407409999999;7.407407409999999;14.814814809999998
2024-05;National;MONTPELLIER;LYON PART DIEU;112;152;0;;18;13.41944444;1.579057018;;32;24.43177083;7.51875;;20;30.49833333;8;2;9.375;15.625;46.875;12.5;9.375;6.25
2024-05;National;MONTPELLIER;PARIS LYON;208;194;1;;52;10.88108974;2.926511226;;18;42.47685185;5.361139896;;18;42.47685185;11;2;22.222222220000003;44.444444440000005;11.11111111;5.55555556;5.55555556;11.11111111
2024-06;National;MONTPELLIER;LYON PART DIEU;113;191;1;;44;14.03068182;3.290877193;;30;30.205;7.075877193;;21;37.23174603;6;4;13.33333333;20.0;43.33333333;13.33333333;3.33333333;6.666666670000001
2024-06;National;MONTPELLIER;PARIS LYON;209;227;0;;65;10.16589744;2.908516887;;24;39.83888889;5.49948605;;24;39.83888889;10;6;25.0;37.5;20.83333333;8.33333333;0.0;8.33333333
2024-07;National;MONTPELLIER;LYON PART DIEU;112;183;3;;40;30.72541667;6.854722222200001;;43;39.92906977;11.20212963;;25;58.56733333299999;14;6;9.30232558;6.976744190000001;37.20930232999999;13.95348837;13.95348837;18.60465116
2024-07;National;MONTPELLIER;PARIS LYON;208;234;3;;51;30.21797386;6.701382824;;38;77.47938597;9.897671033500002;;38;77.47938597;22;11;42.10526316;26.31578947;13.15789474;7.894736839999999;5.26315789;5.26315789
2024-08;National;MONTPELLIER;PARIS LYON;208;235;1;;68;11.00539216;3.284477826;;27;47.22839506;5.262374821;;27;47.22839506;15;8;22.22222222;7.407407409999999;29.62962963;14.814814809999998;11.11111111;14.814814809999998
2024-08;National;MONTPELLIER;LYON PART DIEU;112;194;0;;56;18.46994048;5.410535406;;42;45.31150794;10.97927461;;30;57.95611111;20;8;11.9047619;7.14285714;35.71428571;11.9047619;23.80952381;9.52380952
2024-09;National;MONTPELLIER;PARIS LYON;208;198;4;;37;30.24864865;5.751804124;;28;70.02380952;10.71494845;;28;70.02380952;22;10;35.71428571;14.28571429;25.0;14.28571429;3.57142857;7.14285714
2024-09;National;MONTPELLIER;LYON PART DIEU;112;181;0;;35;13.38857143;2.667403315;;35;32.20333333;8.346961326;;23;41.83333333;8;6;34.28571429;14.28571429;25.71428571;14.28571429;2.8571428600000006;8.57142857
2024-10;National;MONTPELLIER;PARIS LYON;208;216;0;;46;11.450362318999998;2.443132716;;26;65.60320513;9.619598765;;26;65.60320513;12;6;38.46153846;11.53846154;11.53846154;19.23076923;11.53846154;7.69230769
2024-10;National;MONTPELLIER;LYON PART DIEU;113;180;1;;28;10.65059524;1.7534644195000002;;25;27.982;5.825374531799999;;17;34.5627451;7;2;20.0;8.0;56.00000000000001;16.0;0.0;0.0
2024-11;National;MONTPELLIER;LYON PART DIEU;118;165;0;;32;14.7703125;2.910909091;;28;33.7125;7.381818182;;21;40.34761905;4;1;17.85714286;21.42857143;17.85714286;7.14285714;28.57142857;7.14285714
2024-11;National;MONTPELLIER;PARIS LYON;219;195;0;;41;13.25284553;2.790120275;;30;53.26166667;7.426890034;;30;53.26166667;16;8;36.66666667;36.66666667;3.33333333;13.33333333;3.33333333;6.666666670000001
2024-12;National;MONTPELLIER;LYON PART DIEU;113;183;0;;43;10.10775194;2.429417122;;20;35.28583333;5.603734062;;14;44.94404762;5;4;15.0;35.0;30.0;5.0;10.0;5.0
2024-12;National;MONTPELLIER;PARIS LYON;208;225;0;;45;7.214074074099999;1.461659193;;13;84.40897436;4.780269058;;13;84.40897436;7;5;38.46153846;23.07692308;15.38461538;23.07692308;0.0;0.0
2025-01;National;MONTPELLIER;PARIS LYON;208;223;0;;52;19.617948718;4.5865470852;;23;64.507971014;7.402765321400001;;23;64.507971014;10;6;30.43478261;39.13043478;13.043478259999999;17.39130435;0.0;0.0
2025-01;National;MONTPELLIER;LYON PART DIEU;113;178;0;;38;13.10745614;2.8569679849;;31;37.180645161;7.2447269303;;24;43.657638889;11;6;9.67741935;19.35483871;19.35483871;16.129032260000002;19.35483871;16.129032260000002
2025-02;National;MONTPELLIER;LYON PART DIEU;113;154;1;;25;7.9666666667;1.344335512;;19;37.490350877;6.5550108932;;12;51.381944444;7;1;21.05263158;26.315789470000002;26.315789470000002;5.2631578900000004;5.2631578900000004;15.789473679999999
2025-02;National;MONTPELLIER;PARIS LYON;208;194;0;;38;9.5881578947;1.8955094991;;27;46.040123457;7.6091537133;;27;46.040123457;13;8;22.22222222;25.92592593;29.629629629999997;18.51851852;0.0;3.7037037
2025-03;National;MONTPELLIER;PARIS LYON;210;219;0;;73;11.468949772;3.8311263317999997;;30;55.89;9.2816590563;;30;55.89;18;10;26.66666667;33.333333329999995;26.66666667;13.33333333;0.0;0.0
2025-03;National;MONTPELLIER;LYON PART DIEU;113;184;0;;32;14.246354167;2.5107789855;;25;32.086666667;6.4846014493;;21;35.650793651;9;3;24.0;32.0;20.0;8.0;8.0;8.0
