Date;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard à l'arrivée
2019-10;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;20;15;5;0;100.0;0.0
2019-09;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;28;23;5;0;100.0;0.0
2019-08;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;28;26;2;1;96.15384615384616;25.000000000000043
2019-07;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;31;31;0;0;100.0;0.0
2019-06;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;26;18;8;0;100.0;0.0
2019-05;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;28;26;2;1;96.15384615384616;25.0
2019-04;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;27;22;5;0;100.0;0.0
2019-03;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;27;26;1;2;92.3076923076923;12.0
2019-02;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;28;25;3;5;80.0;4.0
2019-01;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;27;20;7;4;80.0;4.0
2018-12;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;18;12;6;2;83.33333333333333;5.0
2018-11;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;24;18;6;3;83.33333333333333;5.0
2018-10;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;30;28;2;1;96.42857142857144;27.0
2018-09;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;30;29;1;4;86.20689655172414;6.25
2018-08;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;30;30;0;0;100.0;0.0
2018-07;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;27;24;3;2;91.66666666666669;11.0
2018-06;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;5;5;0;1;80.0;4.0
2018-05;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;0;0;0;0;0.0;0.0
2018-04;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;1;1;0;0;100.0;0.0
2018-03;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;27;21;6;1;95.23809523809524;20.0
2018-02;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;28;20;8;9;55.0;1.2222222222222223
2018-01;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;29;27;2;1;96.29629629629628;26.0
2017-04;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;21;20;1;3;85.0;5.666666666666667
2017-02;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;26;25;1;4;84.0;5.25
